sample_id,stage,treatment,batch,slide,parental_tumor,niche,emt,proliferation,hypoxia,immune,fibroblast,macrophage,tumour,n_spots,abundance
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N0,0.14405876309553042,0.28365816179972336,-0.5893270018632183,0.35541668677832383,0.05502179313891328,0.07393669710181842,0.5685969043931809,1175,0.0848880810647258
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N1,0.30333176407235474,0.11952982866134923,0.32700307271217244,0.5504118763873274,0.12565296043421556,0.25552711895840374,0.30159120860084515,794,0.030586398204689766
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N2,0.2883431911653235,0.18501450711413123,-0.31765863841612624,0.27503509839960416,0.0386175710154097,0.06064814407805873,0.6712892359367278,1343,0.07942857285481467
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N4,0.15394126921281578,0.24969969000937325,-0.3721283170412426,0.3381374113356122,0.07668956905902137,0.0971535048623435,0.5579539465569215,1690,0.17618384622225808
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N5,0.08949607122198586,0.29493904601638077,-0.875338957631489,0.2747015692643381,0.02674836600601451,0.03370548781548019,0.678145310902105,1740,0.3115496726355568
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N7,0.33601932700578835,0.07753330017815276,0.6408539990926367,0.45343151196335,0.2704467625205118,0.2328076614450638,0.23867505948371476,627,0.03501974942231169
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N8,0.18331990936709908,0.2251048902710569,-0.45365904454478617,0.3042773670757127,0.033659820870254605,0.05690713226918594,0.6403541872482356,976,0.022440420853497317
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N9,0.33585600412774913,0.09423657873253957,0.6135028746416515,0.4949508298253108,0.2329414568074755,0.25072815971069734,0.2396258090620719,565,0.034301060333759945
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N10,0.0915796463807378,0.25961870047541896,0.4828886560101655,0.2510547911699116,0.023939980618867877,0.029906999284029106,0.7057272421354227,1401,0.06443898343475127
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N11,0.25623261262166896,0.19962553881477532,-0.06263565379559749,0.4939271074551525,0.0997410323817276,0.1625762926667845,0.38412822755978676,1264,0.12419195752827512
20221010-4_15,mrd12,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N12,0.4039571008012391,0.06583864001346428,-0.25735054209643304,0.7244696639711546,0.06653360268788656,0.11036847197983508,0.17832236941568355,524,0.036971257445359576
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N0,0.1514445109626687,0.24122780149779469,-0.1342490149557076,0.27948341858079806,0.026165075454544048,0.04544074365990775,0.6756279644325551,2477,0.035766246941023074
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N1,0.24022650485674102,0.20773086033456842,0.4862951014165226,0.42876608651159276,0.04887488275256669,0.261574447898097,0.5021682114451765,1054,0.014664794525602069
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N2,0.2795506481168599,0.19753814744472825,-0.23908864522113107,0.22625864523689634,0.018320652746520324,0.028504716996679027,0.7393660092631198,3002,0.09666826821847248
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N4,0.16814737228894597,0.24441467201390754,-0.40311185697959523,0.2781156324345094,0.0330590324058021,0.05951468570906838,0.6628626948843853,3348,0.17047905459750282
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N5,0.12030134022744153,0.26523560077169167,-0.627254535108891,0.2491184927065859,0.015069495191989428,0.01871636012524452,0.7141856884778869,3744,0.44110237039348466
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N7,0.19044996161138822,0.21992199233292634,0.09204302751077459,0.3410188253345722,0.05923274959482834,0.12037571835825382,0.5710589617123482,1367,0.009705553455463187
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N8,0.220186534051657,0.22530548833542513,-0.4060875541247879,0.25344478767084594,0.013330464231748147,0.028435627024117945,0.7141744171730382,1828,0.07359747750547074
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N9,0.2918953719549994,0.18468764193228054,0.46313318838288303,0.36821038528265315,0.08764402544133924,0.1817642329717436,0.5160104299866958,791,0.012659908477300086
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N10,0.11596105626946361,0.23293973447362995,0.8418385176221648,0.23098012024775166,0.01221656529687042,0.014950159578652358,0.7374999254006814,3277,0.1019175721586541
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N11,0.26501295906398337,0.19930144921472823,0.049144990425744106,0.3908296032237569,0.0517785173785746,0.12756772680651052,0.5402214281914173,1133,0.040884628687393544
20221010-4_16,relapsed,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N12,0.26681837847452555,0.1920012450722927,0.17682654649619903,0.43842783278842207,0.05551125920689546,0.15092336253741626,0.4831346432399014,389,0.00255412503963325
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N0,0.2142431575037395,0.18259554692510593,0.7855390926365606,0.27814192583264047,0.05322418163789055,0.08524186780243478,0.6413405808080367,1888,0.3385068360059875
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N1,0.24552848541767303,0.16485569967066308,1.066625830722066,0.451963246968075,0.12335459015098513,0.2699466648449686,0.38619121253746896,619,0.021725186863438894
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N2,0.26768803668043395,0.13583781518880944,1.9044551622053711,0.2314216454676803,0.039602900990468294,0.05522303441205403,0.7066179192029707,1424,0.09198187334132649
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N4,0.2230830459397796,0.1723933924619504,1.5750185912782075,0.30425538063792223,0.07561376302340726,0.12297030848253686,0.5911079983829808,1162,0.0908658638233292
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N5,0.20956802299066374,0.1715565967620588,1.2881989179519455,0.23379308704455057,0.033383771214188535,0.041235846989604,0.7064435414257636,1094,0.11865380970826511
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N7,0.24316010322824566,0.15889180417229162,1.1342180328143467,0.34918375709865745,0.12601785340803118,0.18002452993176887,0.4768028476638625,736,0.027796295191224382
